1.6666610780511528;77.99025488690478;3
2.009435573901829;112.09952182408509;10
1.5836553724137346;76.67713922796632;1
1.63892974315046;117.14391569016387;7
2.158559397340551;70.43227305174453;10
1.7847437136363236;114.23082474537526;5
1.507815642487256;112.00909856014425;4
1.5883817503818907;108.51684618438782;0
2.0024295436892867;62.151142198275615;0
1.5968641157983052;74.37835275238913;5
2.0166922831823477;83.90352726086648;8
1.7056383879592465;66.48890752597747;2
1.951877675028854;67.92828122322993;4
1.764250227213756;110.07262219223298;4
1.9295148214708662;60.52143500679504;9
1.6914981294538791;95.14842796617478;5
2.049062634619831;52.651299542420446;8
1.9337872651903103;96.37780760047274;8
1.8256299755158287;61.396500653639684;1
2.1461127451742397;73.0718052210896;5
1.800849749262895;99.02193679513603;2
2.102087020587822;58.97566567269098;6
1.949542492724326;92.86559767672671;10
1.9651550468582584;113.71696792240616;1
1.9510976113154508;64.44719173211234;4
1.6471012863043621;82.72211936527681;6
1.6827214803875654;93.42052147709573;3
1.7143225796649104;76.76147790845664;10
2.09965330464744;72.06144289856508;3
2.1459667195883143;68.10023465072545;5
2.1247343702980386;61.24544803074967;0
1.6602503874527657;75.34118226069022;6
2.119082218757157;114.8715728788766;1
1.6227202645337147;111.16006135141708;3
1.7738673007542503;78.14783645686214;7
1.95383300638852;66.39250400056406;7
1.7795456977080863;55.534339739919616;1
2.126466362768123;84.45251717377565;4
2.161940756235523;98.30536385185711;7
1.5554069205807268;69.68491517643189;7
2.145663791352522;79.72770646134246;4
1.7078911216843933;60.71727557716919;10
2.0408261706603406;50.78646892347686;4
2.1971731709522815;91.53335186445793;3
1.9352223049404582;54.25878322586734;7
1.8146873365022582;118.61462089858706;4
1.7496226788202152;62.729317825480464;6
2.017704250034635;56.605390266722374;0
1.6857340601325572;106.17531835278847;1
1.7957207462617844;75.56829806827498;0
2.190166810051804;104.62761949076165;4
1.6022994605651497;64.1462353747694;0
1.8557621802552975;51.15734208329535;3
2.03411268848181;106.97108189230102;3
2.114548083616161;83.7279233130173;4
1.5946643132582374;87.97387040625165;3
1.895854149572065;51.51470768963691;9
1.627846698349564;116.23815120890295;8
1.8995584608768774;85.83258475755599;10
1.707011342239289;90.551085322926;2
1.5080312000608547;54.64316872070355;9
1.9299163675388191;55.956868666985486;8
1.8554177663634297;97.54111211880024;2
1.9717375576961114;64.09851454939356;3
1.61793100123885;61.10093829804112;1
2.1912351510647934;58.239638510308595;4
2.0638387494206576;60.511028637540306;0
1.8615757251858378;62.21314610664322;1
2.1239196952958292;62.28228882702352;8
1.9572238160928401;56.49451776097076;8
1.9171935535363385;114.07680475153249;3
1.662009592166747;111.17484442968208;0
2.1927158118080725;111.98920942198723;3
2.009826935774022;87.20269333692096;6
2.165053326956233;73.98017369011556;1
1.569333409606777;75.73456020008817;10
2.074541755557548;62.12428817209638;1
2.0778680731416026;76.54193536213414;0
1.9843397692814788;52.935487616986386;8
2.049830550644034;119.26926901006777;4
2.0022361772103126;119.33610685440196;2
2.162345811720597;70.05739872950151;6
1.8357771614260465;62.84753331473901;3
1.92030608928613;77.40715551573535;4
2.1261218418692236;110.64166583335856;1
1.9706664439166053;70.82762377737092;5
1.6709395746447961;94.46574073402137;6
1.559976867478;90.94490742108238;5
1.9730857352330637;96.94335436466807;8
2.093952083994628;75.18564569350187;6
2.0273737151442566;104.99196354995334;8
1.9542145784698481;73.66997752327228;9
2.022663296551446;104.45611987331327;5
1.7456279984857632;56.7034368090459;0
1.6400506259697099;53.73526842177798;8
2.0602291301087536;78.18638184724975;5
1.979976175976251;81.38072664819202;0
2.0958193416752118;82.76096131570492;8
1.7213374149710834;62.632093108246565;4
